id,cliente_id,valor,data_transacao
7718,671,-30.0,2021-11-09T18:15:32.000-03:00
7717,671,-10.0,2021-11-09T18:12:57.000-03:00
7716,732,-5.0,2021-11-09T17:58:17.000-03:00
7715,732,-5.0,2021-11-09T17:56:35.000-03:00
7714,732,-5.0,2021-11-09T17:55:22.000-03:00
7713,732,-5.0,2021-11-09T17:55:08.000-03:00
7712,732,-5.0,2021-11-09T17:54:54.000-03:00
7711,732,-4.0,2021-11-09T17:54:40.000-03:00
7709,732,-16.0,2021-11-09T17:45:00.000-03:00
7708,732,-3.0,2021-11-09T16:22:34.000-03:00
7707,732,-10.0,2021-11-09T10:26:54.000-03:00
7705,732,-20.0,2021-11-09T09:36:48.000-03:00
7704,732,-3.0,2021-11-09T08:52:18.000-03:00
7703,732,-3.0,2021-11-09T08:22:00.000-03:00
7702,671,-10.0,2021-11-09T06:44:53.000-03:00
7701,732,-3.0,2021-11-09T01:20:41.000-03:00
7700,732,-3.0,2021-11-09T01:15:21.000-03:00
7699,732,-3.0,2021-11-09T01:12:38.000-03:00
7698,732,-3.0,2021-11-09T01:08:56.000-03:00
7697,732,-3.0,2021-11-09T01:06:56.000-03:00
7696,732,-3.0,2021-11-09T01:05:35.000-03:00
7695,732,-3.0,2021-11-09T01:03:41.000-03:00
7694,732,-3.0,2021-11-09T01:02:12.000-03:00
7693,732,-3.0,2021-11-09T01:00:39.000-03:00
7692,732,-3.0,2021-11-09T00:59:10.000-03:00
7691,732,-3.0,2021-11-09T00:57:31.000-03:00
7690,732,-3.0,2021-11-09T00:55:46.000-03:00
7689,732,-3.0,2021-11-09T00:53:29.000-03:00
7688,732,-3.0,2021-11-09T00:51:58.000-03:00
7687,732,-3.0,2021-11-09T00:51:12.000-03:00
7686,732,-3.0,2021-11-09T00:49:20.000-03:00
7685,732,-3.0,2021-11-08T23:10:42.000-03:00
7684,732,-3.0,2021-11-08T23:09:00.000-03:00
7683,732,-3.0,2021-11-08T23:07:40.000-03:00
7682,671,-3.0,2021-11-08T19:56:31.000-03:00
7681,732,-6.0,2021-11-08T19:55:27.000-03:00
7680,671,-10.0,2021-11-08T19:54:43.000-03:00
7678,671,-20.0,2021-11-08T19:48:05.000-03:00
7677,671,-2.0,2021-11-08T19:47:03.000-03:00
7676,671,-10.0,2021-11-08T19:45:05.000-03:00
7675,732,-5.0,2021-11-08T19:44:26.000-03:00
7673,671,-2.0,2021-11-08T19:32:23.000-03:00
7672,671,-10.0,2021-11-08T19:21:08.000-03:00
7671,671,-20.0,2021-11-08T19:17:30.000-03:00
7670,671,-10.0,2021-11-08T19:10:08.000-03:00
7669,671,-5.0,2021-11-08T19:09:34.000-03:00
7668,671,-50.0,2021-11-08T19:08:26.000-03:00
7667,211,-7.0,2021-11-08T18:59:19.000-03:00
7666,671,-5.0,2021-11-08T18:51:03.000-03:00
7665,671,-3.0,2021-11-08T18:38:43.000-03:00
7664,671,-3.0,2021-11-08T18:37:58.000-03:00
7663,671,-40.0,2021-11-08T18:21:23.000-03:00
7662,671,-5.0,2021-11-08T18:13:46.000-03:00
7661,671,-100.0,2021-11-08T17:44:41.000-03:00
7660,732,-17.0,2021-11-08T17:28:30.000-03:00
7659,671,-10.0,2021-11-08T17:20:08.000-03:00
7658,732,-20.0,2021-11-08T16:22:15.000-03:00
7657,732,-4.0,2021-11-08T16:19:27.000-03:00
7656,671,-50.0,2021-11-08T16:08:07.000-03:00
7655,671,-10.0,2021-11-08T16:07:03.000-03:00
7654,732,-5.0,2021-11-08T13:26:13.000-03:00
7653,732,-4.0,2021-11-08T13:22:01.000-03:00
7652,671,-20.0,2021-11-08T12:34:09.000-03:00
7651,671,-5.0,2021-11-08T12:24:36.000-03:00
7650,370,-5.0,2021-11-08T10:17:38.000-03:00
7649,671,-50.0,2021-11-08T09:53:54.000-03:00
7647,671,-10.0,2021-11-07T20:32:40.000-03:00
7646,732,-5.0,2021-11-07T19:00:33.000-03:00
7645,671,-50.0,2021-11-07T18:32:22.000-03:00
7644,671,-50.0,2021-11-07T18:23:20.000-03:00
7642,671,-10.0,2021-11-07T15:56:24.000-03:00
7641,671,-30.0,2021-11-07T15:49:04.000-03:00
7640,671,-20.0,2021-11-07T15:47:07.000-03:00
7638,211,-2.0,2021-11-07T15:10:27.000-03:00
7637,211,-5.0,2021-11-07T15:09:19.000-03:00
6831,370,-2.0,2021-10-22T10:49:48.000-03:00
6830,732,-10.0,2021-10-22T09:56:22.000-03:00
6829,732,-10.0,2021-10-22T03:44:59.000-03:00
6828,732,-10.0,2021-10-22T00:04:12.000-03:00
6827,730,-2.0,2021-10-21T22:13:39.000-03:00
6826,732,-10.0,2021-10-21T20:39:17.000-03:00
6825,730,-3.0,2021-10-21T19:45:01.000-03:00
6824,671,-2.0,2021-10-21T19:41:20.000-03:00
6823,671,-10.0,2021-10-21T19:40:02.000-03:00
6822,671,-50.0,2021-10-21T19:27:27.000-03:00
6821,732,-15.0,2021-10-21T19:18:35.000-03:00
6820,671,-20.0,2021-10-21T18:40:39.000-03:00
6819,732,-20.0,2021-10-21T18:24:45.000-03:00
6818,732,-20.0,2021-10-21T16:42:43.000-03:00
6816,732,-13.0,2021-10-21T15:37:09.000-03:00
6815,732,-13.0,2021-10-21T15:27:52.000-03:00
6814,671,-2.0,2021-10-21T15:11:20.000-03:00
6813,671,-5.0,2021-10-21T15:08:47.000-03:00
6812,732,-14.0,2021-10-21T14:36:23.000-03:00
6811,671,-2.0,2021-10-21T12:56:48.000-03:00
6810,732,-20.0,2021-10-21T12:52:29.000-03:00
6809,732,-20.0,2021-10-21T12:44:17.000-03:00
6808,732,-20.0,2021-10-21T12:42:14.000-03:00
6807,730,-2.0,2021-10-21T12:39:30.000-03:00
6806,730,-2.0,2021-10-21T12:36:42.000-03:00
6804,730,-5.0,2021-10-21T11:54:43.000-03:00
6803,732,-21.0,2021-10-21T01:28:49.000-03:00
6801,732,-40.0,2021-10-21T00:01:33.000-03:00
6800,671,-2.0,2021-10-21T00:01:20.000-03:00
6798,671,-100.0,2021-10-20T23:47:06.000-03:00
6797,730,-2.0,2021-10-20T20:59:16.000-03:00
6796,671,-5.0,2021-10-20T20:29:10.000-03:00
6794,730,-50.0,2021-10-20T20:18:04.000-03:00
6793,730,-2.0,2021-10-20T20:15:45.000-03:00
6792,730,-2.0,2021-10-20T20:03:33.000-03:00
6791,730,-2.0,2021-10-20T19:58:35.000-03:00
6790,730,-2.0,2021-10-20T19:51:05.000-03:00
6789,730,-10.0,2021-10-20T19:45:35.000-03:00
6787,730,-2.0,2021-10-20T19:02:27.000-03:00
6786,730,-2.0,2021-10-20T18:58:34.000-03:00
6785,671,-3.0,2021-10-20T18:57:35.000-03:00
6784,671,-100.0,2021-10-20T18:55:03.000-03:00
6783,671,-2.0,2021-10-20T18:49:58.000-03:00
6782,671,-2.0,2021-10-20T18:47:01.000-03:00
6781,671,-3.0,2021-10-20T18:45:25.000-03:00
6780,671,-2.0,2021-10-20T18:35:14.000-03:00
6779,671,-15.0,2021-10-20T18:31:20.000-03:00
6777,730,-2.0,2021-10-20T18:28:29.000-03:00
6776,730,-2.0,2021-10-20T18:27:24.000-03:00
6775,671,-5.0,2021-10-20T18:25:41.000-03:00
6773,730,-10.0,2021-10-20T18:24:59.000-03:00
6771,730,-2.0,2021-10-20T18:12:10.000-03:00
6770,732,-20.0,2021-10-20T17:55:03.000-03:00
6768,211,-4.0,2021-10-20T17:17:00.000-03:00
6767,211,-2.0,2021-10-20T17:15:25.000-03:00
6766,671,-5.0,2021-10-20T15:31:05.000-03:00
6765,671,-18.0,2021-10-20T15:07:35.000-03:00
6764,671,-5.0,2021-10-20T14:42:22.000-03:00
6763,211,-4.0,2021-10-20T13:48:00.000-03:00
6762,730,-2.0,2021-10-20T13:47:28.000-03:00
6761,211,-2.0,2021-10-20T13:44:35.000-03:00
6760,211,-2.0,2021-10-20T13:33:36.000-03:00
6759,211,-5.0,2021-10-20T13:28:55.000-03:00
6758,211,-2.0,2021-10-20T13:23:24.000-03:00
6757,211,-5.0,2021-10-20T13:22:11.000-03:00
6755,74,-10.0,2021-10-20T13:17:03.000-03:00
6754,671,-2.0,2021-10-20T12:56:00.000-03:00
6753,671,-50.0,2021-10-20T12:51:30.000-03:00
6752,671,-2.0,2021-10-20T12:45:45.000-03:00
6751,671,-2.0,2021-10-20T12:38:37.000-03:00
6750,671,-2.0,2021-10-20T12:34:34.000-03:00
6749,732,-30.0,2021-10-20T12:26:42.000-03:00
6748,671,-5.0,2021-10-20T12:23:36.000-03:00
6747,732,-5.0,2021-10-20T12:20:49.000-03:00
6714,671,-15.0,2021-10-20T06:52:00.000-03:00
6713,732,-15.0,2021-10-20T02:26:20.000-03:00
6712,732,-5.0,2021-10-20T02:01:00.000-03:00
6711,732,-18.0,2021-10-20T01:57:06.000-03:00
6709,730,-2.0,2021-10-19T21:31:56.000-03:00
6708,730,-10.0,2021-10-19T21:23:40.000-03:00
6706,730,-2.0,2021-10-19T21:13:51.000-03:00
6705,730,-2.0,2021-10-19T20:58:36.000-03:00
6704,730,-2.0,2021-10-19T20:32:54.000-03:00
6703,730,-2.0,2021-10-19T20:24:38.000-03:00
6702,730,-2.0,2021-10-19T20:16:37.000-03:00
6701,730,-2.0,2021-10-19T19:10:22.000-03:00
6700,671,-10.0,2021-10-19T19:02:09.000-03:00
6699,730,-2.0,2021-10-19T18:53:08.000-03:00
6698,730,-2.0,2021-10-19T18:25:23.000-03:00
6696,730,-10.0,2021-10-19T17:37:53.000-03:00
6695,730,-2.0,2021-10-19T16:30:40.000-03:00
6692,730,-10.0,2021-10-19T16:26:45.000-03:00
6691,730,-2.0,2021-10-19T16:09:28.000-03:00
6690,732,-20.0,2021-10-19T15:52:38.000-03:00
6688,671,-10.0,2021-10-19T14:35:12.000-03:00
6687,732,-15.0,2021-10-19T13:43:35.000-03:00
6686,732,-15.0,2021-10-19T13:40:16.000-03:00
6684,671,-2.0,2021-10-19T12:55:27.000-03:00
6683,671,-5.0,2021-10-19T12:39:08.000-03:00
6682,671,-2.0,2021-10-19T12:35:18.000-03:00
6681,671,-10.0,2021-10-19T12:33:36.000-03:00
3667,690,-20.0,2021-06-15T12:05:30.000-03:00
3660,431,-2.0,2021-06-15T10:40:24.000-03:00
3659,690,-10.0,2021-06-15T09:25:23.000-03:00
3658,690,-10.0,2021-06-15T08:58:20.000-03:00
3657,689,-2.0,2021-06-15T05:53:43.000-03:00
3656,74,-5.0,2021-06-14T22:23:52.000-03:00
3655,431,-100.0,2021-06-14T21:31:46.000-03:00
3654,689,-2.0,2021-06-14T21:09:25.000-03:00
3653,694,-80.0,2021-06-14T20:40:00.000-03:00
3651,694,-50.0,2021-06-14T20:08:27.000-03:00
3650,689,-2.0,2021-06-14T19:57:31.000-03:00
3649,694,-2.0,2021-06-14T19:57:02.000-03:00
3648,689,-4.0,2021-06-14T19:53:16.000-03:00
3647,689,-2.0,2021-06-14T19:48:38.000-03:00
3646,689,-2.0,2021-06-14T19:40:24.000-03:00
3645,690,-30.0,2021-06-14T19:15:02.000-03:00
3638,694,-100.0,2021-06-14T17:40:41.000-03:00
3637,689,-2.0,2021-06-14T17:12:33.000-03:00
3635,689,-2.0,2021-06-14T17:02:20.000-03:00
3634,689,-2.0,2021-06-14T16:56:50.000-03:00
3633,690,-20.0,2021-06-14T16:50:28.000-03:00
3632,689,-2.0,2021-06-14T16:38:55.000-03:00
3631,690,-30.0,2021-06-14T14:19:10.000-03:00
3627,689,-2.0,2021-06-13T22:29:56.000-03:00
3626,689,-2.0,2021-06-13T22:27:50.000-03:00
3625,689,-2.0,2021-06-13T22:25:06.000-03:00
3624,387,-20.0,2021-06-13T13:19:24.000-03:00
3622,689,-10.0,2021-06-13T12:58:10.000-03:00
3621,689,-2.0,2021-06-13T12:39:47.000-03:00
3620,689,-5.0,2021-06-13T10:39:33.000-03:00
3619,689,-5.0,2021-06-13T10:36:59.000-03:00
3618,689,-2.0,2021-06-13T10:30:59.000-03:00
3617,689,-2.0,2021-06-13T09:59:56.000-03:00
3616,689,-2.0,2021-06-13T09:50:27.000-03:00
3615,690,-20.0,2021-06-13T08:40:39.000-03:00
3614,690,-10.0,2021-06-13T08:38:11.000-03:00
3613,690,-20.0,2021-06-13T08:35:19.000-03:00
3612,689,-2.0,2021-06-13T08:09:26.000-03:00
3611,685,-4.0,2021-06-13T01:06:10.000-03:00
3610,685,-2.0,2021-06-13T01:00:47.000-03:00
3609,690,-20.0,2021-06-12T21:06:56.000-03:00
3608,690,-10.0,2021-06-12T21:04:52.000-03:00
3607,690,-20.0,2021-06-12T19:15:55.000-03:00
3604,689,-5.0,2021-06-12T18:09:39.000-03:00
3603,690,-30.0,2021-06-12T16:57:00.000-03:00
3602,689,-2.0,2021-06-12T16:35:24.000-03:00
3601,690,-20.0,2021-06-12T16:33:06.000-03:00
3600,690,-10.0,2021-06-12T16:22:26.000-03:00
3599,690,-20.0,2021-06-12T16:20:22.000-03:00
3598,689,-5.0,2021-06-12T16:09:09.000-03:00
3597,689,-5.0,2021-06-12T16:05:23.000-03:00
3596,685,-2.0,2021-06-12T15:56:08.000-03:00
3595,685,-2.0,2021-06-12T15:52:56.000-03:00
3594,690,-20.0,2021-06-12T14:40:24.000-03:00
3592,689,-2.0,2021-06-12T10:00:34.000-03:00
3591,370,-10.0,2021-06-12T08:08:02.000-03:00
3590,370,-5.0,2021-06-12T01:23:19.000-03:00
3589,689,-2.0,2021-06-11T22:03:00.000-03:00
3588,689,-2.0,2021-06-11T22:01:23.000-03:00
3587,689,-2.0,2021-06-11T21:36:16.000-03:00
3586,689,-2.0,2021-06-11T21:29:53.000-03:00
3585,689,-2.0,2021-06-11T21:19:48.000-03:00
3584,689,-2.0,2021-06-11T21:13:32.000-03:00
3581,685,-5.0,2021-06-11T13:11:11.000-03:00
3578,370,-5.0,2021-06-11T10:01:56.000-03:00
3577,387,-5.0,2021-06-10T18:59:46.000-03:00
3574,685,-3.0,2021-06-09T20:50:46.000-03:00
3573,685,-2.0,2021-06-09T20:42:15.000-03:00
3572,387,-20.0,2021-06-09T18:21:09.000-03:00
3570,370,-5.0,2021-06-09T13:54:50.000-03:00
3569,442,-5.0,2021-06-09T10:47:21.000-03:00
3567,370,-5.0,2021-06-08T22:56:44.000-03:00
3566,370,-10.0,2021-06-08T14:53:28.000-03:00
3564,431,-50.0,2021-06-08T13:13:38.000-03:00
3562,73,-4769.35,2021-06-05T00:53:14.000-03:00
3561,205,-85.0,2021-06-05T00:52:06.000-03:00
3560,205,-5.0,2021-06-03T23:33:28.000-03:00
3559,205,-5.0,2021-06-03T22:36:51.000-03:00
3557,205,-5.0,2021-06-03T16:19:44.000-03:00
3554,205,-20.0,2021-06-02T18:45:50.000-03:00
3551,370,-5.0,2021-05-25T02:56:36.000-03:00
3550,660,-4.0,2021-05-23T14:42:33.000-03:00
3549,660,-5.0,2021-05-23T14:38:14.000-03:00
3548,660,-4.0,2021-05-23T14:36:37.000-03:00
3547,660,-5.0,2021-05-23T14:28:20.000-03:00
3546,370,-5.0,2021-05-23T08:22:32.000-03:00
3542,660,-3.0,2021-05-22T13:49:00.000-03:00
3541,660,-4.0,2021-05-22T13:46:19.000-03:00
3540,660,-5.0,2021-05-22T13:45:15.000-03:00
3539,660,-5.0,2021-05-22T13:43:55.000-03:00
3537,660,-4.0,2021-05-22T13:42:25.000-03:00
3536,660,-3.0,2021-05-22T13:33:46.000-03:00
3535,660,-3.0,2021-05-22T13:33:04.000-03:00
3534,660,-2.0,2021-05-22T13:31:59.000-03:00
3532,370,-10.0,2021-05-21T10:35:12.000-03:00
3531,211,-2.0,2021-05-20T23:40:34.000-03:00
3530,660,-2.0,2021-05-20T21:30:37.000-03:00
3529,660,-2.0,2021-05-20T21:27:26.000-03:00
3528,211,-2.0,2021-05-20T20:10:38.000-03:00
3527,211,-2.0,2021-05-20T20:05:33.000-03:00
3526,211,-5.0,2021-05-20T19:41:42.000-03:00
7181,730,-3.0,2021-10-29T21:28:12.000-03:00
7180,671,-100.0,2021-10-29T21:27:33.000-03:00
7178,730,-2.0,2021-10-29T20:47:14.000-03:00
7176,730,-10.0,2021-10-29T20:38:37.000-03:00
7175,730,-2.0,2021-10-29T20:35:25.000-03:00
7174,671,-2.0,2021-10-29T20:28:26.000-03:00
7173,671,-10.0,2021-10-29T20:14:39.000-03:00
7172,732,-5.0,2021-10-29T19:52:38.000-03:00
7171,732,-2.0,2021-10-29T19:43:58.000-03:00
7166,671,-2.0,2021-10-29T18:52:59.000-03:00
7165,671,-10.0,2021-10-29T18:32:51.000-03:00
7164,671,-3.0,2021-10-29T18:30:43.000-03:00
7163,732,-5.0,2021-10-29T18:16:06.000-03:00
7162,732,-2.0,2021-10-29T18:11:55.000-03:00
7161,732,-2.0,2021-10-29T18:11:07.000-03:00
7160,732,-2.0,2021-10-29T18:10:05.000-03:00
7159,732,-2.0,2021-10-29T18:08:35.000-03:00
7158,732,-2.0,2021-10-29T18:08:02.000-03:00
7157,732,-2.0,2021-10-29T18:07:30.000-03:00
7155,671,-10.0,2021-10-29T06:51:23.000-03:00
7154,732,-33.0,2021-10-28T22:16:16.000-03:00
7153,671,-2.0,2021-10-28T21:57:56.000-03:00
7152,671,-3.0,2021-10-28T21:57:06.000-03:00
7151,671,-5.0,2021-10-28T21:55:24.000-03:00
7150,730,-2.0,2021-10-28T21:22:22.000-03:00
7148,732,-15.0,2021-10-28T19:53:28.000-03:00
7147,730,-2.0,2021-10-28T19:11:35.000-03:00
7146,732,-5.0,2021-10-28T18:47:30.000-03:00
7145,671,-2.0,2021-10-28T18:23:39.000-03:00
7144,732,-2.0,2021-10-28T17:34:58.000-03:00
7143,732,-2.0,2021-10-28T17:24:45.000-03:00
7142,732,-2.0,2021-10-28T17:23:50.000-03:00
7141,732,-2.0,2021-10-28T17:23:00.000-03:00
7139,732,-7.0,2021-10-28T16:23:50.000-03:00
7138,732,-5.0,2021-10-28T16:19:48.000-03:00
7137,732,-10.0,2021-10-28T16:15:39.000-03:00
7136,732,-2.0,2021-10-28T15:57:00.000-03:00
7135,732,-22.0,2021-10-28T15:56:36.000-03:00
7134,732,-5.0,2021-10-28T15:25:20.000-03:00
7133,732,-5.0,2021-10-28T14:55:20.000-03:00
7132,732,-5.0,2021-10-28T13:18:59.000-03:00
7131,827,-20.0,2021-10-28T13:04:18.000-03:00
7129,730,-20.0,2021-10-28T12:25:56.000-03:00
7128,732,-5.0,2021-10-28T12:14:08.000-03:00
7127,732,-4.0,2021-10-28T11:31:20.000-03:00
7126,732,-5.0,2021-10-28T11:10:36.000-03:00
7125,732,-5.0,2021-10-28T07:55:30.000-03:00
7123,730,-5.0,2021-10-28T00:02:53.000-03:00
7122,671,-50.0,2021-10-28T00:01:51.000-03:00
7121,671,-10.0,2021-10-27T21:28:08.000-03:00
7119,671,-50.0,2021-10-27T21:24:19.000-03:00
7118,671,-50.0,2021-10-27T21:12:11.000-03:00
7117,671,-50.0,2021-10-27T21:09:42.000-03:00
7116,730,-2.0,2021-10-27T20:52:56.000-03:00
7115,730,-20.0,2021-10-27T20:43:39.000-03:00
7114,730,-50.0,2021-10-27T20:37:11.000-03:00
7113,671,-25.0,2021-10-27T20:35:00.000-03:00
7112,730,-2.0,2021-10-27T20:09:28.000-03:00
7110,730,-2.0,2021-10-27T20:05:15.000-03:00
7109,732,-48.0,2021-10-27T19:59:36.000-03:00
7108,671,-2.0,2021-10-27T19:48:16.000-03:00
7107,671,-5.0,2021-10-27T19:47:09.000-03:00
7106,730,-5.0,2021-10-27T19:24:05.000-03:00
7105,730,-2.0,2021-10-27T19:10:59.000-03:00
7104,730,-10.0,2021-10-27T19:05:06.000-03:00
7103,730,-2.0,2021-10-27T18:53:48.000-03:00
7102,732,-2.0,2021-10-27T18:51:00.000-03:00
7101,730,-2.0,2021-10-27T18:49:29.000-03:00
7100,730,-2.0,2021-10-27T18:40:08.000-03:00
7098,671,-5.0,2021-10-27T18:27:43.000-03:00
7097,671,-2.0,2021-10-27T18:26:45.000-03:00
7096,671,-3.0,2021-10-27T18:25:26.000-03:00
7095,671,-10.0,2021-10-27T18:23:22.000-03:00
7094,732,-40.0,2021-10-27T17:33:45.000-03:00
7090,732,-10.0,2021-10-27T16:43:21.000-03:00
7089,732,-4.0,2021-10-27T16:40:42.000-03:00
7088,732,-10.0,2021-10-27T15:13:36.000-03:00
7087,737,-5.0,2021-10-27T15:13:30.000-03:00
7086,737,-2.0,2021-10-27T15:12:43.000-03:00
7085,737,-2.0,2021-10-27T15:12:13.000-03:00
7084,732,-2.0,2021-10-27T15:10:28.000-03:00
7083,732,-2.0,2021-10-27T15:09:41.000-03:00
7082,732,-2.0,2021-10-27T15:09:08.000-03:00
7080,732,-5.0,2021-10-27T13:52:04.000-03:00
7079,732,-20.0,2021-10-27T13:47:11.000-03:00
7078,671,-2.0,2021-10-27T12:49:35.000-03:00
7077,671,-50.0,2021-10-27T12:45:15.000-03:00
7076,671,-3.0,2021-10-27T12:36:37.000-03:00
7075,671,-12.0,2021-10-27T12:33:22.000-03:00
7073,732,-5.0,2021-10-27T10:49:53.000-03:00
7072,732,-16.0,2021-10-27T10:49:14.000-03:00
7070,74,-10.0,2021-10-27T09:57:54.000-03:00
7069,732,-24.0,2021-10-27T04:33:09.000-03:00
7068,732,-5.0,2021-10-27T04:27:46.000-03:00
7067,732,-5.0,2021-10-27T04:23:21.000-03:00
7066,732,-5.0,2021-10-27T04:19:34.000-03:00
7065,732,-5.0,2021-10-27T04:13:30.000-03:00
7064,732,-5.0,2021-10-27T04:10:18.000-03:00
7063,732,-5.0,2021-10-27T04:06:50.000-03:00
7062,732,-5.0,2021-10-27T04:02:22.000-03:00
7061,732,-5.0,2021-10-27T03:57:01.000-03:00
6680,671,-100.0,2021-10-18T22:38:37.000-03:00
6679,730,-2.0,2021-10-18T21:44:58.000-03:00
6678,730,-2.0,2021-10-18T21:40:20.000-03:00
6677,730,-10.0,2021-10-18T19:44:12.000-03:00
6675,730,-5.0,2021-10-18T18:56:01.000-03:00
6674,730,-10.0,2021-10-18T18:50:42.000-03:00
6673,671,-2.0,2021-10-18T18:35:02.000-03:00
6672,671,-30.0,2021-10-18T18:27:48.000-03:00
6671,730,-2.0,2021-10-18T18:27:26.000-03:00
6670,671,-25.0,2021-10-18T18:26:38.000-03:00
6669,730,-2.0,2021-10-18T18:24:41.000-03:00
6668,730,-3.0,2021-10-18T18:21:25.000-03:00
6667,732,-20.0,2021-10-18T18:05:04.000-03:00
6666,730,-2.0,2021-10-18T18:04:29.000-03:00
6665,732,-20.0,2021-10-18T18:02:59.000-03:00
6664,732,-20.0,2021-10-18T18:01:40.000-03:00
6661,730,-2.0,2021-10-18T16:04:45.000-03:00
6660,730,-2.0,2021-10-18T14:16:04.000-03:00
6659,671,-10.0,2021-10-18T14:07:01.000-03:00
6658,732,-23.0,2021-10-18T12:37:10.000-03:00
6657,671,-2.0,2021-10-18T12:29:03.000-03:00
6655,730,-5.0,2021-10-18T11:33:17.000-03:00
6654,732,-50.0,2021-10-17T19:25:25.000-03:00
6652,730,-5.0,2021-10-17T18:11:08.000-03:00
6651,671,-5.0,2021-10-17T18:08:03.000-03:00
6650,730,-2.0,2021-10-17T17:55:57.000-03:00
6649,671,-2.0,2021-10-17T17:53:19.000-03:00
6648,730,-10.0,2021-10-17T17:42:38.000-03:00
6647,730,-5.0,2021-10-17T17:35:05.000-03:00
6646,730,-10.0,2021-10-17T17:26:35.000-03:00
6645,737,-2.0,2021-10-17T17:17:56.000-03:00
6644,737,-2.0,2021-10-17T17:16:44.000-03:00
6643,730,-10.0,2021-10-17T17:12:09.000-03:00
6642,671,-2.0,2021-10-17T17:06:49.000-03:00
6641,671,-2.0,2021-10-17T17:05:01.000-03:00
6640,730,-2.0,2021-10-17T17:02:40.000-03:00
6639,730,-2.0,2021-10-17T16:58:26.000-03:00
6638,671,-2.0,2021-10-17T15:17:33.000-03:00
6637,671,-10.0,2021-10-17T14:59:21.000-03:00
6636,671,-2.0,2021-10-17T14:16:26.000-03:00
6635,671,-3.0,2021-10-17T14:15:18.000-03:00
6634,671,-2.0,2021-10-17T14:10:28.000-03:00
6633,671,-5.0,2021-10-17T14:06:34.000-03:00
6632,671,-40.0,2021-10-17T13:39:30.000-03:00
6631,732,-5.0,2021-10-17T13:23:24.000-03:00
6630,732,-5.0,2021-10-17T13:20:57.000-03:00
6629,732,-5.0,2021-10-17T13:18:59.000-03:00
6628,732,-5.0,2021-10-17T13:16:21.000-03:00
6627,730,-2.0,2021-10-17T12:50:59.000-03:00
6626,671,-2.0,2021-10-17T12:50:50.000-03:00
6625,730,-2.0,2021-10-17T12:45:21.000-03:00
6624,730,-5.0,2021-10-17T12:41:25.000-03:00
6623,671,-3.0,2021-10-17T12:39:36.000-03:00
6622,671,-2.0,2021-10-17T12:38:41.000-03:00
6619,730,-5.0,2021-10-17T12:23:54.000-03:00
6618,730,-2.0,2021-10-17T12:11:46.000-03:00
6617,730,-2.0,2021-10-17T11:33:47.000-03:00
6616,730,-5.0,2021-10-17T11:21:18.000-03:00
6615,671,-67.0,2021-10-17T09:10:35.000-03:00
6614,732,-20.0,2021-10-17T01:12:15.000-03:00
6613,732,-5.0,2021-10-16T23:43:23.000-03:00
6612,732,-5.0,2021-10-16T23:42:31.000-03:00
6611,732,-5.0,2021-10-16T23:41:39.000-03:00
6610,732,-5.0,2021-10-16T23:40:47.000-03:00
6607,730,-2.0,2021-10-16T22:05:54.000-03:00
6606,730,-4.0,2021-10-16T21:56:47.000-03:00
6605,730,-10.0,2021-10-16T20:14:07.000-03:00
6603,730,-35.0,2021-10-16T18:22:37.000-03:00
6602,730,-2.0,2021-10-16T18:17:55.000-03:00
6600,730,-5.0,2021-10-16T18:10:33.000-03:00
6599,671,-10.0,2021-10-16T18:07:33.000-03:00
6598,737,-2.0,2021-10-16T18:06:20.000-03:00
6597,737,-2.0,2021-10-16T18:06:00.000-03:00
6596,737,-5.0,2021-10-16T18:05:27.000-03:00
6595,730,-2.0,2021-10-16T18:03:47.000-03:00
6594,730,-5.0,2021-10-16T17:57:36.000-03:00
6593,730,-4.0,2021-10-16T17:47:40.000-03:00
6592,730,-20.0,2021-10-16T17:43:38.000-03:00
6590,730,-2.0,2021-10-16T16:46:13.000-03:00
6589,671,-2.0,2021-10-16T15:26:30.000-03:00
6588,732,-7.0,2021-10-16T15:08:14.000-03:00
6587,730,-2.0,2021-10-16T14:47:34.000-03:00
6586,671,-3.0,2021-10-16T13:37:21.000-03:00
6585,671,-20.0,2021-10-16T13:12:25.000-03:00
6583,671,-50.0,2021-10-16T11:35:41.000-03:00
6582,732,-5.0,2021-10-16T08:32:51.000-03:00
6581,732,-4.0,2021-10-16T08:28:07.000-03:00
6580,732,-4.0,2021-10-16T08:27:18.000-03:00
6578,370,-5.0,2021-10-16T03:46:23.000-03:00
6577,732,-4.0,2021-10-16T01:39:42.000-03:00
6576,732,-120.0,2021-10-16T01:02:06.000-03:00
6574,671,-10.0,2021-10-15T23:17:50.000-03:00
6573,671,-5.0,2021-10-15T22:12:44.000-03:00
6572,671,-5.0,2021-10-15T22:12:03.000-03:00
6571,671,-4.0,2021-10-15T21:23:55.000-03:00
6570,671,-2.0,2021-10-15T21:05:27.000-03:00
6569,671,-2.0,2021-10-15T20:46:30.000-03:00
6568,730,-5.0,2021-10-15T20:44:45.000-03:00
6567,671,-5.0,2021-10-15T20:39:32.000-03:00
6566,732,-35.0,2021-10-15T20:33:28.000-03:00
6565,671,-2.0,2021-10-15T20:16:31.000-03:00
3786,370,-10.0,2021-06-23T12:41:57.000-03:00
3785,690,-20.0,2021-06-23T10:34:34.000-03:00
3784,690,-30.0,2021-06-23T10:32:10.000-03:00
